,text,label,problem
1455,"partly because of the severe regime of a dreadful nurse , the five decide to escape from their new home and go back to the old one under their own steam . ",0,subjectivity
1456,"the film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life . ",1,subjectivity
1457,a profoundly moving document . . . the filmmakers' refusal to downplay the situation's intractability makes the glimmer of hope the film offers that much more powerful . ,1,subjectivity
1458,in comparison to his earlier films it seems a disappointingly thin slice of lower-class london life ; despite the title . . . amounts to surprisingly little . ,1,subjectivity
1459,"bittersweet comedy/drama full of life , hand gestures , and some really adorable italian guys . ",1,subjectivity
1460,"based on a true story , this is about the irish journalist veronica guerin ( cate blanchett ) , a reporter for the dublin sunday independent , who exposed some of dublin's most powerful crime barons and drug lords in 1996 . ",0,subjectivity
1461,"[toback's] fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard . . . blends uneasily with the titillating material . ",1,subjectivity
1462,"three teenagers hit a homeless girl with their car , scared , they drive away , leaving the girl to die on the streets . ",0,subjectivity
1463,"while the topic has grown heavier here , [moretti's] touch has not , and that disparity is precisely what gives the film its sustained poignancy . ",1,subjectivity
1464,"with edgaar's faithful servant , elmendorf , george sets out . ",0,subjectivity
1465,"stanley kwan has directed not only one of the best gay love stories ever made , but one of the best love stories of any stripe . ",1,subjectivity
1466,the cia wants the twin to finish a project his brother was working on . ,0,subjectivity
1467,another more vicous gang known as the vipers is a possible threat to leon and bobby's efforts . ,0,subjectivity
1468,it's everything you don't go to the movies for . ,1,subjectivity
1469,"as a revenge thriller , the movie is serviceable , but it doesn't really deliver the delicious guilty pleasure of the better film versions . ",1,subjectivity
1470,"cliff has always preferred to play by his own rules much to the disapproval of the regimented , elderly bowls fraternity . ",0,subjectivity
1471,"but this murder investigation is drawing vincent home to long beach , the self-proclaimed city by the sea , where the past has been waiting for him to return . ",0,subjectivity
1472,"when you resurrect a dead man , hard copy should come a-knocking , no ? ",1,subjectivity
1473,"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away . ",1,subjectivity
1474,"an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot",1,subjectivity
1475,discovering the hard way that their involved in witchcraft . ,0,subjectivity
1476,"'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'",1,subjectivity
1477,about as satisfying and predictable as the fare at your local drive through . ,1,subjectivity
1478,"usually when i get this much syrup , i like pancakes to go with it . ",1,subjectivity
1479,"plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo . ",1,subjectivity
1480,"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful . ",1,subjectivity
1481,writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half . ',1,subjectivity
1482,"calvin ( cube ) , who inherited the struggling business from his deceased father , views the shop as nothing but a burden and waste of his time . ",0,subjectivity
1483,"without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen . ",1,subjectivity
1484,a canny franchise escapade ; it gets the job done . ,1,subjectivity
1485,"a reasonably efficient mechanism , but it offers few surprises and finds its stars slumming in territory they should have avoided . ",1,subjectivity
1486,"set in present-day hollywood , the story concerns a script which does not exist , but nonetheless draws praise and bids from the creative community . ",0,subjectivity
1487,friday after next is a lot more bluster than bite . ,1,subjectivity
1488,"a committed , intelligent and fascinating piece of work with no irony about it . ",1,subjectivity
1489,"guns , money , and a chance at paradise . . . ",0,subjectivity
1490,"this ensemble comedy tells ten separate ( but intertwining ) stories of love in london ( with a small portion set in france ) , leading up to a big climax on christmas eve . ",0,subjectivity
1491,"smith examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country . ",1,subjectivity
1492,arjun ( akshay kumar ) is a high profile vigilante who soon encounters a problem when his mother ( raakhee ) becomes terribly ill . ,0,subjectivity
1493,she hires karl to find her missing sister and karl soon finds himself drawn into a world of half-truths and lies as his simple missing-person case develops into a murder case that quickly becomes international in scope . ,0,subjectivity
1494,a well paced and satisfying little drama that deserved better than a direct-to-video' release . ,1,subjectivity
1495,"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up . ",1,subjectivity
1496,"smart and alert , thirteen conversations about one thing is a small gem . ",1,subjectivity
1497,"siddalee , a famous new york playwright , is quoted in time magazine and infuriates her dramatic , southern mother . ",0,subjectivity
1498,skagerrak is the story of being hit by happiness when you least expect it . ,0,subjectivity
1499,"the interviewees , who represent diverse relationships to and perspectives on marriage , use their own stories to explain why the filmmakers - long-term partners interested in starting a family - should or should not wed . ",0,subjectivity
1500,"a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination . ",1,subjectivity
1501,sincere energy gives this soul-searcher something magic to find - if even along the beaten path . ,1,subjectivity
1502,"an entertaining , grimy view of the traps of machismo tucked inside a cop thriller . ",1,subjectivity
1503,the ingenuity that parker displays in freshening the play is almost in a class with that of wilde himself . ,1,subjectivity
1504,superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen . ,1,subjectivity
1505,"in its combination of religion , love story and exotic locales , "" heaven "" is a bit reminiscent of james michener's "" hawaii , "" although this is a somewhat simpler , more personal tale . ",1,subjectivity
1506,"there is a real subject here , and it is handled with intelligence and care . ",1,subjectivity
1507,moving cross country isn't even a problem for her . ,0,subjectivity
1508,this is one of the outstanding thrillers of recent years . ,1,subjectivity
1509,nicholson's understated performance is wonderful . as warren he stumbles in search of all the emotions and life experiences he's neglected over the years . ,1,subjectivity
1510,"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss . ",1,subjectivity
1511,"unexpectedly , the caustic loner befriends the girl only to see his life take another turn when she is kidnapped and later murdered . ",0,subjectivity
1512,any one episode of the sopranos would send this ill-conceived folly to sleep with the fishes . ,1,subjectivity
1513,the surprising skill and compassion that group's makers exhibit turns what could have been an uninvolving actor's exercise into a compelling and complicated emotional stew . ,1,subjectivity
1514,solondz may well be the only one laughing at his own joke,1,subjectivity
1515,"they invite a group of prostitutes , among them irma whose fianc&#233 ; has just been executed by the germans . ",0,subjectivity
1516,the guy really wants this girl named christina who has a similar number so samantha decides she'd better track this chick down before the guy does . ,0,subjectivity
1517,"the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride . ",1,subjectivity
1518,both will fight to the death not to give it to each other . ,0,subjectivity
1519,"much like robin williams , death to smoochy has already reached its expiration date . ",1,subjectivity
1520,has its moments -- and almost as many subplots . ,1,subjectivity
1521,"the last ones , in denial of the inevitable , have waited too long in the security of their own homes . ",0,subjectivity
1522,labute's careful handling makes the material seem genuine rather than pandering . ,1,subjectivity
1523,"niccol the filmmaker merges his collaborators' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press",1,subjectivity
1524,"now &#38 ; forever is a dramatic contemporary love story combining elements of spirituality , heart and integrity . ",0,subjectivity
1525,"his life is a whirl of seedy bars , seedier girlfriends and a wife two towns away . ",0,subjectivity
1526,"the quest takes him to the mountains of north carolina , the beaches of the dominican republic , the islands off of ireland , the gardens of japan and the holy land of india . ",0,subjectivity
1527,"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism . ",1,subjectivity
1528,"but slowly , their teenage-son alan ( kristian horn ) got suspicious that henry isn't his father . ",0,subjectivity
1529,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels . ",1,subjectivity
1530,"a loyal british drummer , one of the thousands of british soldiers stationed in america , accidently drops his canteen into a stream while trying to fill it with water . ",0,subjectivity
1531,city by the sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for . but how it washed out despite all of that is the project's prime mystery . ,1,subjectivity
1532,the circles cause a media frenzy and test hess's faith as he journeys to find out the truth behind the crop circles . ,0,subjectivity
1533,"michael , an obessive compulsive real estate dealer who enjoys "" the younger set . "" ",0,subjectivity
1534,"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment . still , i'm not quite sure what the point is",1,subjectivity
1535,"i don't think i laughed out loud once . and when you're talking about a slapstick comedy , that's a pretty big problem . ",1,subjectivity
1536,"in cinemania , hollywood's biggest fans become the true stars . ",0,subjectivity
1537,this astounding documentary puts reality tv to shame and reminds us of just how unreal that prefabricated situation-based dreck really is . ,0,subjectivity
1538,he then dedicates himself to making sure the video tape is released to the public . ,0,subjectivity
1539,"an entertaining and topical adventure drama which responds to our society's fascination with doomsday cults , survivalist sects and their messianic leaders . ",0,subjectivity
1540,"he lives his life in solitude , keeping his girlfriend at arm's length ; the closest relationship he maintains is with his partner , reg--and vincent makes sure that stops at the precinct door . ",0,subjectivity
1541,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is . ",1,subjectivity
1542,"likely to give up their first born before they give up their lodge , the crowd puts their heads together and come up with not one , but three methods of raising the money . ",0,subjectivity
1543,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time . ",1,subjectivity
1544,"since the shoe is his , kumin is then declared the "" mr . ",0,subjectivity
1545,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure . ",1,subjectivity
1546,"it is in this great maritime empire , where opulence rhymes with tolerance , that isabel organizes secret passages for refugees fleeing the inquisition while clara falls in love with a venetian noble , paolo zane . ",0,subjectivity
1547,"it can't be easy starting a movie in the middle , staying in the middle , and then ending it in the middle . . . ",1,subjectivity
1548,"the setting is new york's five points , the most violent part of the world at the time . ",0,subjectivity
1549,the elders are surprised and delighted when they learn this lesson first hand . ,0,subjectivity
1550,"human resources was a good , straightforward tale , but time out is better . it's haunting . it's like a poem . ",1,subjectivity
1551,"although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing . ",1,subjectivity
1552,a voice which seems to be coming from within the walls . ,0,subjectivity
1553,"by the end of their phenomenal run , this unheralded group of musicians had played on more number ones hits than the beach boys , the rolling stones , elvis and the beatles combined - which makes them the greatest hit machine in the history of popular music . ",0,subjectivity
1554,"human nature initially succeeds by allowing itself to go crazy , but ultimately fails by spinning out of control . ",1,subjectivity
1555,"the film's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties . ",1,subjectivity
1556,"here lives grace ( lizzy mahon ) , salo jr . 's daughter , whom he and his equally bizarre wife ( christie sanford ) have enslaved through enforced drug addiction and psychic brainwashing . ",0,subjectivity
1557,"all in all , the animation is what cracked my urge to despise this squeaky cartoon . ",1,subjectivity
1558,"shows that jackie chan is getting older , and that's something i would rather live in denial about",1,subjectivity
1559,"a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s . ",1,subjectivity
1560,"naipaul fans may be disappointed . those who are not acquainted with the author's work , on the other hand , may fall fast asleep . ",1,subjectivity
1561,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices . ",1,subjectivity
1562,it takes us finally to the comedy clubs that for so many years we saw only at the beginning and end of seinfeld . ,1,subjectivity
1563,this stuck pig of a movie flails limply between bizarre comedy and pallid horror . ,1,subjectivity
1564,"chomsky , in stark and uncompromising terms , challenges the united states to apply to its own actions the moral standards it demands of others . ",0,subjectivity
1565,not a stereotype is omitted nor a cliché left unsaid . ,1,subjectivity
1566,"this is presumably a somewhat true story , as charlie kaufman is the real life screenwriter of adaptation . ",0,subjectivity
1567,"while they think they are driving out the rojas , a local gang that runs the meth trade for bosses in cabo san lucas , rikki is running an elaborate double-cross on his own family . ",0,subjectivity
1568,"so , he and a few friends , try to cover up his disability , without the studio executives or the producers knowing that he is directing the film blind . ",0,subjectivity
1569,"very well made , but doesn't generate a lot of tension . ",1,subjectivity
1570,"the nameless protagonist , a 19th-century french diplomat , guides the audience through a lost , sumptuous dream that was the enlightenment period . ",0,subjectivity
1571,"when dwindling membership and increasing overheads makes a local bowling club and prime candidate for a takeover , it's all hands on deck to save the club , in what turns into an epic battle where young meets old , greed meets good and people rise to the occasion in extraordinary circumstances . ",0,subjectivity
1572,"the mood , look and tone of the film fit the incredible storyline to a t . ",1,subjectivity
1573,"it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up . ",1,subjectivity
1574,it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original . ,1,subjectivity
1575,"clashing their swords in fiece mortal combat , will and jack attempt to recapture the black pearl ship , save the british navy , and relinquish a fortune in forbidden treasure thereby lifting the curse of the pirates of the caribbean . ",0,subjectivity
1576,"if this movie belonged to a sorority , it would be called beta alpha delta . ",1,subjectivity
1577,a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory . ,1,subjectivity
1578,"disregarding the fbi's warning , rachel probes into her sisters disappearance . ",0,subjectivity
1579,robinson's web of suspense matches the page-turning frenzy that clancy creates . ,1,subjectivity
1580,"circuit queens won't learn a thing , they'll be too busy cursing the film's strategically placed white sheets . ",1,subjectivity
1581,"it deals with fascistic pseudo-darwinism and artificial corruptability , with the makers of kulturfilm who put their avant-garde narrative , filmic and editing techniques to the service of fascism . ",0,subjectivity
1582,"unfortunately things don't go as planned , and when the kids' van breaks down at an old slaughterhouse , they are hunted down one by one . . . ",0,subjectivity
1583,a private eye in the mold of those great 40's movie detectives . ,0,subjectivity
1584,"all ends well , sort of , but the frenzied comic moments never click . ",1,subjectivity
1585,"then , in 1974 , something incredible happened - they fell in love . ",0,subjectivity
1586,"at the same time touching , funny and breathtaking . ",1,subjectivity
1587,"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground . ",1,subjectivity
1588,"[f]rom the performances and the cinematography to the outstanding soundtrack and unconventional narrative , the film is blazingly alive and admirable on many levels . ",1,subjectivity
1589,beth's style is further cramped by the responsibilities of single motherhood . ,0,subjectivity
1590, . . . a rousing fantasy of bloodless revolution against capricious colonial rulers . ,1,subjectivity
1591,"there's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it's a movie that emphasizes style over character and substance . ",1,subjectivity
1592,"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles . ",1,subjectivity
1593,during the course of the story we follow our hero as he attempts to single-handedly save the country from falling into the hands of a despot . ,0,subjectivity
1594,ghisu and rupi are now promoted as commanders of their new dalam . ,0,subjectivity
1595," . . . sheds light on the darkest corner of america's soul  and the man with the torch is the unlikely figure of a shuffling , bespectacled and overweight and underpaid filmmaker in baggy jeans . ",1,subjectivity
1596,few films seem so wise and knowing about the fact of age and the approach of the end . ,1,subjectivity
1597,slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by . ,1,subjectivity
1598,when bernie falls for a gorgeous cocktail waitress ( maria bello ) his bad luck is thrown into reverse . ,0,subjectivity
1599,"cuts right through the b . s . giving a big middle-fingered "" shut up "" to those who talk up what is nothing more than two guys beating the hell outta one another . ",1,subjectivity
1600,"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness . ",1,subjectivity
1601,"both flawed and delayed , martin scorcese's gangs of new york still emerges as his most vital work since goodfellas . ",1,subjectivity
1602,his mother wants a normal life for herself and finnigan . ,0,subjectivity
1603,"however , price discovers a life lesson he never thought possible in the mistaken identity comedy from raw dawg films . ",0,subjectivity
1604,"anita is 14 , blonde and beautiful - exactly what meena thinks she wants to be . ",0,subjectivity
1605,"as [the characters] get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound . ",1,subjectivity
1606,"surfing his first big break in pictures , young actor reverend heads for the big-time in hollywood . ",0,subjectivity
1607,"despite impeccable acting . . . and a script that takes some rather unexpected ( even , at times , preposterous ) turns , love is just too , too precious in the end . ",1,subjectivity
1608,"tykwer's surface flash isn't just a poor fit with kieslowski's lyrical pessimism ; it completely contradicts everything kieslowski's work aspired to , including the condition of art . ",1,subjectivity
1609,"sexgunsmoney@20 is an intense , funny and visceral story about excesses , instant gratification , greed and power , filled with intrigue and machiavellian plotting . ",0,subjectivity
1610,"great trash , one of those mediocre movies that in its own crass way is more enjoyable than most things that get nominated for oscars . ",1,subjectivity
1611,fate steps in and throws the unlikely pair together for one night . ,0,subjectivity
1612,"it further declares its director , zhang yang of shower , as a boldly experimental , contemporary stylist with a bright future . ",1,subjectivity
1613,"but will's hope of a continued bachelorhood is interrupted when he meets 12-year old marcus , in many ways his complete opposite . ",0,subjectivity
1614,"shortly hereafter she encounters dieter , a charming young man . ",0,subjectivity
1615,warren schmidt ( nicholson ) is forced to deal with an ambiguous future as he enters retirement . ,0,subjectivity
1616,a cathartic work that honestly tries to make sense of the unimaginable . ,1,subjectivity
1617,an inexplicable crack in the pyrenees mountains provokes excitement and scientific curiosity . ,0,subjectivity
1618,"the acting in pauline and paulette is good all round , but what really sets the film apart is debrauwer's refusal to push the easy emotional buttons . ",1,subjectivity
1619,"you see what he sees , you feel what he feels , you experience the horrible delusions and the verge of insanity as he struggles to find the thinning line between reality and the subconscious . ",0,subjectivity
1620,all the well-meaningness in the world can't erase the fact that the believer feels like a 12-step program for the jewish nazi . ,1,subjectivity
1621,"the story encompasses social degradation , unemployment , racism , casual violence , excessive drink and bad sex - and how they fall into a political context . ",0,subjectivity
1622,"none of this sounds promising and , indeed , the first half of sorority boys is as appalling as any 'comedy' to ever spill from a projector's lens . ",1,subjectivity
1623,"siti accepts the challenge , as this will help the popularity and rating of her show "" cable news international "" to increase . ",0,subjectivity
1624,the teen must decide whether to become immortal and stay with a tuck she's fallen in love with . ,0,subjectivity
1625,"worth a look by those on both sides of the issues , if only for the perspective it offers , one the public rarely sees . ",1,subjectivity
1626,the character of zigzag is not sufficiently developed to support a film constructed around him . ,1,subjectivity
1627,"soon , the team begins to suspect that knowles' main objective is actually to recover the prototype of a dna testing machine called the huxley project , which his company has spent years and millions of dollars developing . ",0,subjectivity
1628,"but zamindar narayan mukherjee ( vijay crishna ) , devdas' father , met paro's mother sumitra's ( kiran kher ) marriage proposal with condescending arrogance . ",0,subjectivity
1629,"his next target is a russian immigrant named tasha , whom quinn is misled into believing is a drug courier . ",0,subjectivity
1630,"when not wallowing in its characters' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems . ",1,subjectivity
1631,a film that loses sight of its own story . ,1,subjectivity
1632,"an impossible romance , but we root for the patronized iranian lad . ",1,subjectivity
1633,a once-in-a-lifetime chance to experience the free-thinking lifestyle of the '70s . ,0,subjectivity
1634,"despite the 2-d animation , the wild thornberrys movie makes for a surprisingly cinematic experience . ",1,subjectivity
1635,there's only one thing his cousin didn't tell him . . . ,0,subjectivity
1636,the story also depicts the first encounters between europeans and north american indians and the birth of the first european child on north american soil . ,0,subjectivity
1637,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman's destructive escapism or the grace-in-rebellion found by his characters . ",1,subjectivity
1638,the lack of naturalness makes everything seem self-consciously poetic and forced . . . it's a pity that [nelson's] achievement doesn't match his ambition . ,1,subjectivity
1639,"the sister kills herself when she finds out there is no money to pay for her transplant , and while he is burying her body near the stream they used to play in , the daughter accidentally drowns . ",0,subjectivity
1640,"although a sympathetic judge assures desmond that when his financial situation reverses , he will be able to get his children back ; money is hard to come by . ",0,subjectivity
1641,"some of his most popular work was when he played "" johnny wadd "" private detective . ",0,subjectivity
1642,a documentary to make the stones weep -- as shameful as it is scary . ,1,subjectivity
1643,"mr . deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor . ",1,subjectivity
1644,"poets concentrates on locations and issues within the uk and in an oblique way referencing poetry to the topography , at first seemingly random and esoterical , slowly and ultimately questioning the very nature of our british culture and heritage . ",0,subjectivity
1645,"at times funny and at other times candidly revealing , it's an intriguing look at two performers who put themselves out there because they love what they do . ",1,subjectivity
1646,"a frustrated businessman , jeffery goldman ( john pankow ) tries to end his hopeless marriage to wife , ellen ( rebecca pidgeon ) by asking his local rabbi ( eli wallach ) to place a curse on her . ",0,subjectivity
1647,he's got big plans and all the reckless passion he needs to follow them through . ,0,subjectivity
1648,"a powerful , compelling and intelligent if imperfect work . . . a film of enormous ambition which realizes its aims more often than not . ",1,subjectivity
1649,"when they try to collect a debt from the boss of a rival gang , a fight erupts and jie shoots the gang-boss . ",0,subjectivity
1650,"the focus of this story takes place at an annual drag-racing event in fresno , as manuel tries to retain his championship title . ",0,subjectivity
1651,the film starts in 1846 and ends in 1863 with the draft riots . ,0,subjectivity
1652,if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy ! ,1,subjectivity
1653,"will probably stay in the shadow of its two older , more accessible qatsi siblings . ",1,subjectivity
1654,does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ? ,1,subjectivity
1655,"land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored . ",1,subjectivity
1656,"but with little hope of breaking the game's vicious cycle of money , dark deeds and long spells of incarceration , mel's life represents everything tiz is trying to escape . ",0,subjectivity
1657,an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed . ,1,subjectivity
1658,a man brutally beats his girlfriend to death and tosses her remains into a local river . . . ,0,subjectivity
1659,but ralph's got a special talent - an ability to impersonate any hollywood celebrity - the perfect disguise to hide his stutter . . . ,0,subjectivity
1660,"aliens appear at the un and invite earth to join the galactic federation , there is a catch though , earth has one year to send a team of it's best fighters to represent the palnet in an unarmed combat tournament . ",0,subjectivity
1661,"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort . ",1,subjectivity
1662,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film . ,1,subjectivity
1663,the iditarod lasts for days - this just felt like it did . ,1,subjectivity
1664,"first-time writer-director dylan kidd also has a good ear for dialogue , and the characters sound like real people . ",1,subjectivity
1665,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",1,subjectivity
1666,it's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script . ,1,subjectivity
1667,"this is one of mr . chabrol's subtlest works , but also one of his most uncanny . ",1,subjectivity
1668," "" pink-loving , blonde-haired harvard law school graduate elle woods ( witherspoon ) returns in this sequel , as she turns her legal and fashion-savvy know-how towards getting a bill passed through congress , relocating a second time , after adapting her beverly hills ways to harvard , and now . . . ",0,subjectivity
1669,"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter . ",1,subjectivity
1670,"what we have here isn't a disaster , exactly , but a very handsomely produced let-down . ",1,subjectivity
1671,"after spending the night in the wilderness , sarah runs into peter , a survivalist type dressed in full combat gear , who promises to lead her out of the woods . ",0,subjectivity
1672,"this spawn of william shakespeare and ray kroc has more fun with [the] thin premise than you might expect , mostly because of maura tierney . ",1,subjectivity
1673,"this slight slice of l . a . life is distinguished by two fine , subtle performances . ",1,subjectivity
1674,"kids surely will like it . and for adults , it's perfectly watchable in a rugrats-y sort of way . ",1,subjectivity
1675,"how do you make a movie with depth about a man who lacked any ? on the evidence before us , the answer is clear : not easily and , in the end , not well enough . ",1,subjectivity
1676,"not a moment will go by when he isn't on camera , whether at work or at home . ",0,subjectivity
1677,"white hasn't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else . ",1,subjectivity
1678,"the attorney leaves the scene of the accident and strands the salesman , causing him to miss his custody hearing . ",0,subjectivity
1679,"narrative may be looser than baby teeth , but amy's orgasm is such a verbosely in-depth exploration of female sensuality and identity . ",1,subjectivity
1680,"schmitz takes off for new orleans with stephens , promising him a chance to meet his teen idol , all the while taking film of stephens' cross-country exploits and pawning them off as footage of the real deal . ",0,subjectivity
1681,on the right track to something that's creepy and effective . . . it's just going to take more than a man in a bullwinkle costume to get there . ,1,subjectivity
1682,the film actually gets to tackle some larger questions than one normally finds in the average fireball drama . ,1,subjectivity
1683,one day a mysterious young man enters her world . ,0,subjectivity
1684,"just to add more complication to this already complicated plot , two thieves decide to steal the case and lead a miami police team and two fbi agents on a wild goose chase that ends inside the airport terminal . ",0,subjectivity
1685,"oblivious of all the differences of status and background , a bond that would never break grew between them . ",0,subjectivity
1686,"after two years seperated , they are mysteriously joined together to solve a case on spooky island . ",0,subjectivity
1687,"shy tonho dreams of being successful , but misses his family and brazil . ",0,subjectivity
1688,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate . ",1,subjectivity
1689,secret ballot is too contemplative to be really funny . ,1,subjectivity
1690,"and while ingrid's gift is to give astrid the power to survive , astrid's gift is to teach her mother about love . ",0,subjectivity
1691,"by the time its otherwise paint-by-numbers story reaches a finale , drumline has made band seem cool -- no small feat in the wake of american pie 2 . ",1,subjectivity
1692,nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity . . . ,1,subjectivity
1693,"insomnia does not become one of those rare remakes to eclipse the original , but it doesn't disgrace it , either . ",1,subjectivity
1694,"to ease their roommate ( selma blair ) through a relationship-induced depression , cameron diaz and christina applegate take her out on the town . ",0,subjectivity
1695,"there are things to like about murder by numbers -- but , in the end , the disparate elements don't gel . ",1,subjectivity
1696,the verdict : two bodies and hardly a laugh between them . ,1,subjectivity
1697,director joe maggio's riveting film is blessed with a solid cast . ,1,subjectivity
1698,"brings back nick tellis , fired 18-months ago when a stray bullet hits a pregnant woman . ",0,subjectivity
1699,"shiner can certainly go the distance , but isn't world championship material",1,subjectivity
1700, . . . another example of how sandler is losing his touch . ,1,subjectivity
1701,the movie is a little tired ; maybe the original inspiration has run its course . ,1,subjectivity
1702,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars . ",1,subjectivity
1703,"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out . ",1,subjectivity
1704,"in the partnership , israeli settlers arrange permits from the israeli military , allowing palestinians to work from the area k beach . ",0,subjectivity
1705,a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides . ,1,subjectivity
1706,"meena , a 12-year-old living in a mining village in the english midlands in 1972 , is the daughter of indian parents who've come to england to give her a better life . ",0,subjectivity
1707,"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . . ",1,subjectivity
1708,"performances are potent , and the women's stories are ably intercut and involving . ",1,subjectivity
1709,turns out to be much more complex than the originally released gem . ,1,subjectivity
1710,"crazy jones is the story of finnigan jones , a depressed , semi-suicidal leaf-blower with tourette's syndrome ( t . s . ) . ",0,subjectivity
1711,the end isn't just being yourself all it takes to find your niche ? ,0,subjectivity
1712,"is the history of two workers of the trains , a professor and a little child that decide to sequester an old train that has been sold to usa for a movie production . ",0,subjectivity
1713,"sarah , an unfulfilled , calculating wife , takes pleasure in having her voyeuristic lover watch her on video cameras that she has hidden inside the vents of her house . ",0,subjectivity
1714,"not knowing that the others have also been invited , they show up and discover an amusement park that affects young visitors in very strange ways . ",0,subjectivity
1715, . . . think of it as american pie on valium . ,1,subjectivity
1716,"the two men ( anthony and michael ) are successful in the high tech world of silicon valley , and have known each other since childhood . ",0,subjectivity
1717,"director dan verete uses his camera as the metaphoric needle , and his cast in each segment as his thread , to form a sweeping tapestry of mis-explanation and contention . ",1,subjectivity
1718,"the couch - considered holy because certain hasidic rabbis had slept on it - survived wwii and is in the filmmaker's great grandfather's house in rohod , a northeast hungarian town . ",0,subjectivity
1719,"kar is an unlikely candidate , a streetwise young man whose only interest is himself . ",0,subjectivity
